in:Inventory,in:Wall Length,in:Wall Height,in:Door,in:Curve Frequency,in:Curve Amplitude,out:Leftover inventory[m2],out:Displacement Average[cm],out:Uncovered Wall Area[m2],out:Average Mapping Tolerance
3,400,240,0.0,8,4,433.348646,193.846055,8.770845,0.064418
3,400,240,0.0,8,4,433.148646,177.700859,8.570845,0.064451
3,400,240,0.0,8,4,433.111146,183.902787,8.533345,0.063446
3,400,240,0.0,8,4,432.998646,186.529402,8.420845,0.064465
3,400,240,0.0,8,4,433.098646,190.734588,8.520845,0.064445
3,400,240,0.0,8,4,433.023646,180.688753,8.445845,0.064461
0,600,240,0.0,8,4,591.653723,113.525083,130.775202,0.268699
0,600,240,0.0,8,4,592.67467,157.824254,131.796149,0.263901
0,600,240,0.0,8,4,591.653723,175.279335,130.775202,0.178886
0,600,240,0.0,8,4,591.653723,200.374018,130.775202,0.476868
0,600,240,0.0,8,4,591.653723,120.746193,130.775202,0.368943
0,600,240,0.0,8,4,591.653723,175.913838,130.775202,0.399061
0,600,240,0.0,8,4,591.653723,152.575931,130.775202,0.413902
1,600,240,0.0,8,4,1114.200185,193.997044,27.026713,0.124734
1,600,240,0.0,8,4,1109.683951,194.195804,22.510479,0.125569
1,600,240,0.0,8,4,1112.68965,161.108995,25.516177,0.094101
1,600,240,0.0,8,4,1106.684299,191.754059,19.510827,0.190794
1,600,240,0.0,8,4,1109.803457,164.687976,22.629985,0.154297
1,600,240,0.0,8,4,1114.849891,121.876443,27.676419,0.166507
1,600,240,0.0,8,4,1109.95328,170.617987,22.779808,0.175106
2,600,240,0.0,8,4,1209.506435,140.773306,11.276713,0.068566
2,600,240,0.0,8,4,1212.190201,152.219439,13.960479,0.088226
2,600,240,0.0,8,4,1211.21465,164.495253,12.984927,0.057495
2,600,240,0.0,8,4,1209.540549,159.409874,11.310827,0.127875
2,600,240,0.0,8,4,1209.734707,116.604015,11.504985,0.09515
2,600,240,0.0,8,4,1208.956141,127.191901,10.726419,0.08031
2,600,240,0.0,8,4,1208.60953,146.382996,10.379808,0.107423
3,600,240,0.0,8,4,339.327527,161.050527,14.91241,0.036268
3,600,240,0.0,8,4,339.415027,156.970396,14.99991,0.036693
3,600,240,0.0,8,4,338.433777,158.327124,14.01866,0.035813
3,600,240,0.0,8,4,340.558777,151.634563,16.14366,0.036601
3,600,240,0.0,8,4,339.146277,156.885713,14.73116,0.035802
3,600,240,0.0,8,4,338.971277,159.594831,14.55616,0.03616
3,600,240,0.0,8,4,338.921277,159.119043,14.50616,0.036291
0,800,240,0.0,8,4,518.396067,188.191589,165.783952,0.238302
0,800,240,0.0,8,4,518.396067,194.878259,165.783952,0.236316
0,800,240,0.0,8,4,475.377572,182.925014,122.765457,0.174231
0,800,240,0.0,8,4,518.396067,235.723597,165.783952,0.338023
0,800,240,0.0,8,4,518.396067,156.113315,165.783952,0.215998
0,800,240,0.0,8,4,474.48472,242.809088,121.872605,0.110105
0,800,240,0.0,8,4,481.540666,186.756164,128.92855,0.172553
1,800,240,0.0,8,4,1016.776605,129.275384,37.869538,0.110815
1,800,240,0.0,8,4,1011.95698,136.387629,33.049914,0.109909
1,800,240,0.0,8,4,999.800596,188.200551,20.89353,0.100484
1,800,240,0.0,8,4,1011.739172,154.8496,32.832106,0.142026
1,800,240,0.0,8,4,1010.125286,155.226046,31.21822,0.09663
1,800,240,0.0,8,4,1004.063392,165.442166,25.156326,0.070705
1,800,240,0.0,8,4,1016.858145,159.919074,37.951078,0.105568
2,800,240,0.0,8,4,1107.157855,145.472071,17.194538,0.05758
2,800,240,0.0,8,4,1109.11323,123.27121,19.149914,0.067223
2,800,240,0.0,8,4,1103.481846,146.594276,13.51853,0.078284
2,800,240,0.0,8,4,1109.720422,140.368033,19.757106,0.087417
2,800,240,0.0,8,4,1106.944036,128.869984,16.98072,0.05689
2,800,240,0.0,8,4,1101.432142,161.770104,11.468826,0.043603
2,800,240,0.0,8,4,1106.045645,114.571924,16.082328,0.052045
3,800,240,0.0,8,4,231.339887,134.112327,15.191177,0.025316
3,800,240,0.0,8,4,233.489887,137.633908,17.341177,0.02584
3,800,240,0.0,8,4,233.651391,139.495189,17.502681,0.025835
3,800,240,0.0,8,4,232.032641,134.081795,15.883931,0.025538
3,800,240,0.0,8,4,232.196242,131.392831,16.047531,0.024237
3,800,240,0.0,8,4,231.356551,134.866575,15.207841,0.025305
3,800,240,0.0,8,4,231.719051,132.197016,15.570341,0.025542
0,400,270,0.0,8,4,581.049285,89.469168,59.104754,0.551299
0,400,270,0.0,8,4,592.67467,67.358677,70.730139,0.625135
0,400,270,0.0,8,4,559.653108,195.284047,37.708577,0.494324
0,400,270,0.0,8,4,599.200146,48.625393,77.255615,0.389599
0,400,270,0.0,8,4,557.764629,194.993887,35.820099,0.498566
0,400,270,0.0,8,4,569.495718,241.994698,47.551187,0.378753
0,400,270,0.0,8,4,580.77405,104.951068,58.82952,0.267035
1,400,270,0.0,8,4,1172.47089,100.883581,24.231408,0.374827
1,400,270,0.0,8,4,1169.515789,135.934426,21.276307,0.361179
1,400,270,0.0,8,4,1168.223327,187.503069,19.983845,0.409959
1,400,270,0.0,8,4,1173.545161,127.884577,25.30568,0.204953
1,400,270,0.0,8,4,1166.267835,187.462099,18.028353,0.41349
1,400,270,0.0,8,4,1173.294502,184.284841,25.055021,0.29011
1,400,270,0.0,8,4,1172.076484,124.355507,23.837003,0.188251
2,400,270,0.0,8,4,1267.87714,184.681045,8.581408,0.149279
2,400,270,0.0,8,4,1269.122039,187.809607,9.826307,0.180333
2,400,270,0.0,8,4,1267.417077,164.180711,8.121345,0.156643
2,400,270,0.0,8,4,1268.963911,186.008777,9.66818,0.082439
2,400,270,0.0,8,4,1265.811585,140.018583,6.515853,0.157951
2,400,270,0.0,8,4,1266.575752,106.779464,7.280021,0.101797
2,400,270,0.0,8,4,1265.257734,152.383268,5.962003,0.069873
3,400,270,0.0,8,4,394.902828,163.408626,9.421702,0.053945
3,400,270,0.0,8,4,394.193558,170.30687,8.712432,0.055708
3,400,270,0.0,8,4,394.506058,174.348492,9.024932,0.056341
3,400,270,0.0,8,4,393.468456,174.649676,7.98733,0.055168
3,400,270,0.0,8,4,393.649808,178.760702,8.168682,0.055725
3,400,270,0.0,8,4,393.949808,174.469205,8.468682,0.055771
3,400,270,0.0,8,4,393.499808,180.194326,8.018682,0.055819
0,600,270,0.0,8,4,473.513479,167.386475,64.251969,0.19259
0,600,270,0.0,8,4,464.158552,138.706711,54.897041,0.195605
0,600,270,0.0,8,4,462.156721,194.05657,52.895211,0.351241
0,600,270,0.0,8,4,490.985672,173.021726,81.724161,0.441679
0,600,270,0.0,8,4,453.406071,184.602981,44.144561,0.312203
0,600,270,0.0,8,4,472.393834,142.005947,63.132324,0.473009
0,600,270,0.0,8,4,472.429517,165.509276,63.168006,0.284275
1,600,270,0.0,8,4,1065.203896,171.377789,29.647435,0.157403
1,600,270,0.0,8,4,1058.705329,158.472667,23.148868,0.156743
1,600,270,0.0,8,4,1064.126559,197.085171,28.570097,0.288452
1,600,270,0.0,8,4,1068.991328,220.980466,33.434867,0.292496
1,600,270,0.0,8,4,1061.909277,195.830788,26.352815,0.270152
1,600,270,0.0,8,4,1067.378393,201.789662,31.821932,0.352587
1,600,270,0.0,8,4,1063.731951,173.524695,28.175489,0.215021
2,600,270,0.0,8,4,1156.222646,119.943016,9.609935,0.061732
2,600,270,0.0,8,4,1158.661579,122.161889,12.048868,0.085524
2,600,270,0.0,8,4,1157.207809,93.778352,10.595097,0.106576
2,600,270,0.0,8,4,1159.435078,125.580783,12.822367,0.103959
2,600,270,0.0,8,4,1154.528027,89.962592,7.915315,0.086178
2,600,270,0.0,8,4,1156.647143,163.556949,10.034432,0.120634
2,600,270,0.0,8,4,1158.388201,101.169216,11.775489,0.086081
3,600,270,0.0,8,4,288.625752,166.218559,15.827646,0.034149
3,600,270,0.0,8,4,287.056895,159.892885,14.258789,0.034239
3,600,270,0.0,8,4,287.987675,157.939041,15.189569,0.03509
3,600,270,0.0,8,4,288.356402,158.705886,15.558296,0.032016
3,600,270,0.0,8,4,288.365556,174.194411,15.567451,0.035159
3,600,270,0.0,8,4,287.500175,166.661568,14.702069,0.034848
3,600,270,0.0,8,4,288.949637,168.032098,16.151531,0.035621
0,800,270,0.0,8,4,391.998929,143.319326,104.537125,0.202181
0,800,270,0.0,8,4,340.416773,138.617532,52.954968,0.236302
0,800,270,0.0,8,4,344.826769,190.176624,57.364964,0.173216
0,800,270,0.0,8,4,365.965167,183.708005,78.503363,0.259397
0,800,270,0.0,8,4,344.366155,203.626829,56.904351,0.262364
0,800,270,0.0,8,4,338.910935,185.102145,51.44913,0.164607
0,800,270,0.0,8,4,346.743172,226.491726,59.281368,0.268835
1,800,270,0.0,8,4,959.347652,145.31745,45.590897,0.129762
1,800,270,0.0,8,4,951.065258,205.224752,37.308503,0.209913
1,800,270,0.0,8,4,953.329974,205.938152,39.573219,0.157843
1,800,270,0.0,8,4,961.49791,205.054355,47.741155,0.20638
1,800,270,0.0,8,4,952.869361,226.255078,39.112606,0.232263
1,800,270,0.0,8,4,951.590959,208.912611,37.834204,0.149285
1,800,270,0.0,8,4,955.246378,210.972439,41.489623,0.238942
2,800,270,0.0,8,4,1037.603902,124.153192,12.790897,0.044858
2,800,270,0.0,8,4,1039.534008,147.737931,14.721003,0.076471
2,800,270,0.0,8,4,1039.573724,114.334341,14.760719,0.045249
2,800,270,0.0,8,4,1038.99166,103.889992,14.178655,0.059845
2,800,270,0.0,8,4,1037.750611,118.083562,12.937606,0.069692
2,800,270,0.0,8,4,1037.284709,119.524384,12.471704,0.04962
2,800,270,0.0,8,4,1043.346378,117.984652,18.533373,0.079434
3,800,270,0.0,8,4,171.891282,126.890396,20.892883,0.023089
3,800,270,0.0,8,4,169.847532,123.692472,18.849133,0.022571
3,800,270,0.0,8,4,172.72243,120.069732,21.724031,0.023317
3,800,270,0.0,8,4,172.160032,128.19474,21.161633,0.023385
3,800,270,0.0,8,4,173.966282,128.283046,22.967883,0.023731
3,800,270,0.0,8,4,173.85368,128.29302,22.855281,0.023517
3,800,270,0.0,8,4,171.691282,132.965231,20.692883,0.023117
0,400,300,0.0,8,4,538.548338,218.467004,55.700482,0.603827
0,400,300,0.0,8,4,572.892494,114.364745,90.044638,0.559708
0,400,300,0.0,8,4,524.748703,259.507007,41.900847,0.442036
0,400,300,0.0,8,4,561.377605,187.542766,78.529749,0.716766
0,400,300,0.0,8,4,535.725968,211.632936,52.878113,0.508908
0,400,300,0.0,8,4,527.037133,253.174277,44.189277,0.450463
0,400,300,0.0,8,4,526.507462,246.520698,43.659606,0.441886
1,400,300,0.0,8,4,1155.932783,245.59406,46.789976,0.566728
1,400,300,0.0,8,4,1155.054387,123.369728,45.91158,0.354604
1,400,300,0.0,8,4,1137.772973,231.073999,28.630166,0.347857
1,400,300,0.0,8,4,1131.030283,173.699014,21.887476,0.346864
1,400,300,0.0,8,4,1153.634373,218.75695,44.491566,0.45864
1,400,300,0.0,8,4,1140.061403,252.217298,30.918597,0.355073
1,400,300,0.0,8,4,1138.669971,229.687013,29.527164,0.348544
2,400,300,0.0,8,4,1231.595283,172.628842,11.396226,0.116452
2,400,300,0.0,8,4,1227.735637,182.284298,7.53658,0.087124
2,400,300,0.0,8,4,1227.254223,155.929851,7.055166,0.109012
2,400,300,0.0,8,4,1229.599033,148.292825,9.399976,0.164802
2,400,300,0.0,8,4,1231.040623,167.606777,10.841566,0.099069
2,400,300,0.0,8,4,1227.955153,177.151386,7.756097,0.105715
2,400,300,0.0,8,4,1227.713721,147.574814,7.514664,0.10666
3,400,300,0.0,8,4,362.926689,194.563994,16.542238,0.061788
3,400,300,0.0,8,4,359.576689,183.113765,13.192238,0.057707
3,400,300,0.0,8,4,360.951689,181.890124,14.567238,0.058887
3,400,300,0.0,8,4,360.276689,188.011741,13.892238,0.058279
3,400,300,0.0,8,4,360.201689,183.687743,13.817238,0.058291
3,400,300,0.0,8,4,360.376689,180.786445,13.992238,0.058243
3,400,300,0.0,8,4,359.514189,183.7974,13.129738,0.057735
0,600,300,0.0,8,4,440.870687,175.895272,83.226187,0.231255
0,600,300,0.0,8,4,455.19452,142.631439,97.550019,0.19872
0,600,300,0.0,8,4,427.009019,186.551859,69.364519,0.179545
0,600,300,0.0,8,4,454.419415,148.742564,96.774915,0.196716
0,600,300,0.0,8,4,428.620321,218.927821,70.975821,0.312376
0,600,300,0.0,8,4,425.25026,191.246086,67.60576,0.157426
0,600,300,0.0,8,4,423.811437,165.636026,66.166937,0.182508
1,600,300,0.0,8,4,1031.167862,168.840752,47.228411,0.170203
1,600,300,0.0,8,4,1039.559808,164.797757,55.620357,0.135541
1,600,300,0.0,8,4,1035.553333,208.01733,51.613882,0.147446
1,600,300,0.0,8,4,1021.162329,134.895538,37.222878,0.117728
1,600,300,0.0,8,4,1038.027034,190.078976,54.087583,0.253998
1,600,300,0.0,8,4,1032.803267,180.501281,48.863816,0.131405
1,600,300,0.0,8,4,1035.973946,150.844749,52.034495,0.149277
2,600,300,0.0,8,4,1103.411612,105.740751,8.415911,0.04961
2,600,300,0.0,8,4,1106.928558,124.419696,11.932857,0.037691
2,600,300,0.0,8,4,1106.009583,126.985589,11.013882,0.03685
2,600,300,0.0,8,4,1104.231079,126.647196,9.235378,0.045611
2,600,300,0.0,8,4,1106.039534,107.07614,11.043833,0.060029
2,600,300,0.0,8,4,1108.834517,113.70211,13.838816,0.039001
2,600,300,0.0,8,4,1106.023946,114.637655,11.028245,0.037736
3,600,300,0.0,8,4,237.547885,183.899277,16.36679,0.043659
3,600,300,0.0,8,4,236.965426,186.581753,15.784331,0.043733
3,600,300,0.0,8,4,238.977926,187.623119,17.796831,0.04508
3,600,300,0.0,8,4,236.947885,179.746046,15.76679,0.043233
3,600,300,0.0,8,4,238.097885,179.232309,16.91679,0.043665
3,600,300,0.0,8,4,236.915426,187.020338,15.734331,0.043759
3,600,300,0.0,8,4,237.427926,182.257604,16.246831,0.043781
0,800,300,0.0,8,4,330.006921,194.239418,107.695428,0.211992
0,800,300,0.0,8,4,342.73484,189.052788,120.423347,0.21728
0,800,300,0.0,8,4,331.196463,227.511404,108.884971,0.221941
0,800,300,0.0,8,4,328.544437,175.078972,106.232944,0.243965
0,800,300,0.0,8,4,329.651401,237.062106,107.339908,0.223311
0,800,300,0.0,8,4,300.906286,227.832126,78.594793,0.183196
0,800,300,0.0,8,4,314.21069,214.762055,91.899197,0.217734
1,800,300,0.0,8,4,907.715009,179.765796,59.108566,0.152742
1,800,300,0.0,8,4,924.772234,165.571429,76.165791,0.160632
1,800,300,0.0,8,4,924.135732,211.768958,75.529288,0.174268
1,800,300,0.0,8,4,901.993475,132.489198,53.387031,0.157857
1,800,300,0.0,8,4,920.503021,218.506467,71.896577,0.171893
1,800,300,0.0,8,4,915.472533,216.212832,66.86609,0.167645
1,800,300,0.0,8,4,931.595135,219.082428,82.988691,0.205428
2,800,300,0.0,8,4,972.883759,103.632554,13.221066,0.043979
2,800,300,0.0,8,4,976.647234,80.388957,16.984541,0.036984
2,800,300,0.0,8,4,974.841982,94.915582,15.179288,0.036045
2,800,300,0.0,8,4,969.912225,93.681787,10.249531,0.049108
2,800,300,0.0,8,4,976.146771,99.952919,16.484077,0.041105
2,800,300,0.0,8,4,976.016283,88.960041,16.35359,0.038522
2,800,300,0.0,8,4,977.920135,94.07617,18.257441,0.035449
3,800,300,0.0,8,4,108.334262,132.243067,22.486174,0.025331
3,800,300,0.0,8,4,109.684262,133.471108,23.836174,0.026292
3,800,300,0.0,8,4,110.984262,139.280376,25.136174,0.02652
3,800,300,0.0,8,4,110.071762,129.848359,24.223674,0.025885
3,800,300,0.0,8,4,112.70304,124.015852,26.854952,0.02619
3,800,300,0.0,8,4,111.684262,136.270008,25.836174,0.026806
3,800,300,0.0,8,4,113.096762,139.318182,27.248674,0.027192
0,400,240,0.25,8,4,747.563887,63.687464,186.522681,0.861183
0,400,240,0.25,8,4,744.977903,52.569129,183.936697,0.865049
0,400,240,0.25,8,4,703.375931,158.845544,142.334726,0.192964
0,400,240,0.25,8,4,747.563887,20.580289,186.522681,0.691602
0,400,240,0.25,8,4,704.479656,171.127798,143.43845,0.192654
0,400,240,0.25,8,4,703.593141,218.725233,142.551935,0.194703
0,400,240,0.25,8,4,729.21864,52.468254,168.177434,0.512838
1,400,240,0.25,8,4,1309.109787,166.423161,121.77363,0.271758
1,400,240,0.25,8,4,1304.006358,209.77086,116.670202,0.274398
1,400,240,0.25,8,4,1302.687641,189.404043,115.351484,0.149121
1,400,240,0.25,8,4,1313.004058,117.171035,125.667902,0.245344
1,400,240,0.25,8,4,1303.791366,179.551209,116.455209,0.148966
1,400,240,0.25,8,4,1305.173863,154.553595,117.837706,0.141754
1,400,240,0.25,8,4,1308.68288,140.03397,121.346724,0.23978
2,400,240,0.25,8,4,1371.391037,114.102457,72.99863,0.047006
2,400,240,0.25,8,4,1372.650108,99.040493,74.257702,0.052854
2,400,240,0.25,8,4,1371.887641,113.51416,73.495234,0.028151
2,400,240,0.25,8,4,1375.304058,96.871303,76.911652,0.038785
2,400,240,0.25,8,4,1373.622616,114.569298,75.230209,0.028402
2,400,240,0.25,8,4,1371.305113,123.103344,72.912706,0.025784
2,400,240,0.25,8,4,1373.80163,97.333815,75.409224,0.040341
3,400,240,0.25,8,4,499.889441,127.229281,75.31164,0.033794
3,400,240,0.25,8,4,500.239441,139.840332,75.66164,0.035095
3,400,240,0.25,8,4,501.139441,137.681628,76.56164,0.035033
3,400,240,0.25,8,4,500.939441,121.886468,76.36164,0.034784
3,400,240,0.25,8,4,502.189441,151.442685,77.61164,0.036026
3,400,240,0.25,8,4,502.445691,133.620072,77.86789,0.036526
3,400,240,0.25,8,4,500.751941,145.722191,76.17414,0.036035
0,600,240,0.25,8,4,705.891273,126.369605,245.012752,0.638798
0,600,240,0.25,8,4,705.891273,130.334763,245.012752,0.662167
0,600,240,0.25,8,4,678.802201,157.573226,217.92368,0.48627
0,600,240,0.25,8,4,705.891273,84.983375,245.012752,0.192501
0,600,240,0.25,8,4,675.936477,139.462505,215.057956,0.486835
0,600,240,0.25,8,4,668.390054,204.835803,207.511533,0.153762
0,600,240,0.25,8,4,707.328202,100.571152,246.449681,0.193957
1,600,240,0.25,8,4,1253.626251,112.354457,166.452779,0.220577
1,600,240,0.25,8,4,1256.058925,158.485296,168.885453,0.240867
1,600,240,0.25,8,4,1251.306268,189.378764,164.132796,0.223496
1,600,240,0.25,8,4,1249.767185,151.798639,162.593713,0.08711
1,600,240,0.25,8,4,1248.440545,175.276524,161.267072,0.223736
1,600,240,0.25,8,4,1252.179031,115.999096,165.005559,0.092228
1,600,240,0.25,8,4,1251.204115,150.184433,164.030642,0.087498
2,600,240,0.25,8,4,1291.482501,66.966448,93.252779,0.028171
2,600,240,0.25,8,4,1289.415175,73.505121,91.185453,0.027611
2,600,240,0.25,8,4,1291.950018,59.271028,93.720296,0.027803
2,600,240,0.25,8,4,1289.917185,67.011686,91.687463,0.013634
2,600,240,0.25,8,4,1290.734295,56.099782,92.504572,0.028258
2,600,240,0.25,8,4,1287.047781,69.433098,88.818059,0.012128
2,600,240,0.25,8,4,1290.904115,71.510264,92.674392,0.014216
3,600,240,0.25,8,4,418.960585,88.40868,94.545469,0.015158
3,600,240,0.25,8,4,417.085585,83.002556,92.670469,0.014714
3,600,240,0.25,8,4,417.454335,83.103068,93.039219,0.014594
3,600,240,0.25,8,4,419.641835,90.1923,95.226719,0.01515
3,600,240,0.25,8,4,416.173085,79.812291,91.757969,0.014532
3,600,240,0.25,8,4,415.860585,74.342009,91.445469,0.014234
3,600,240,0.25,8,4,416.660585,83.977418,92.245469,0.014633
0,800,240,0.25,8,4,629.303424,234.374982,276.691309,0.320694
0,800,240,0.25,8,4,630.497212,188.20569,277.885097,0.321443
0,800,240,0.25,8,4,629.303424,152.964548,276.691309,0.141058
0,800,240,0.25,8,4,629.303424,176.302934,276.691309,0.297757
0,800,240,0.25,8,4,630.497064,151.249234,277.884948,0.140988
0,800,240,0.25,8,4,629.476265,190.456713,276.86415,0.310159
0,800,240,0.25,8,4,629.476265,184.472223,276.86415,0.272587
1,800,240,0.25,8,4,1186.783139,134.787389,207.876073,0.151492
1,800,240,0.25,8,4,1182.9744,95.805872,204.067334,0.153942
1,800,240,0.25,8,4,1186.373197,117.618079,207.466131,0.077294
1,800,240,0.25,8,4,1181.745707,151.593603,202.83864,0.138276
1,800,240,0.25,8,4,1187.695947,131.454169,208.78888,0.077197
1,800,240,0.25,8,4,1186.923929,138.857976,208.016862,0.141369
1,800,240,0.25,8,4,1184.481904,154.750067,205.574838,0.128319
2,800,240,0.25,8,4,1187.133139,48.074843,97.169823,0.012856
2,800,240,0.25,8,4,1187.1994,37.241813,97.236084,0.01362
2,800,240,0.25,8,4,1189.960697,38.073454,99.997381,0.007853
2,800,240,0.25,8,4,1186.383207,47.648112,96.41989,0.01276
2,800,240,0.25,8,4,1189.445947,36.381632,99.48263,0.007764
2,800,240,0.25,8,4,1187.823929,42.509131,97.860612,0.012391
2,800,240,0.25,8,4,1187.144404,42.644003,97.181088,0.011683
3,800,240,0.25,8,4,316.828619,54.755831,100.679908,0.009334
3,800,240,0.25,8,4,317.091119,57.09119,100.942408,0.009213
3,800,240,0.25,8,4,318.878619,53.259685,102.729908,0.009502
3,800,240,0.25,8,4,317.766119,55.705721,101.617408,0.009478
3,800,240,0.25,8,4,318.566119,56.313133,102.417408,0.00951
3,800,240,0.25,8,4,315.903619,58.064672,99.754908,0.009174
3,800,240,0.25,8,4,313.716119,56.169641,97.567408,0.008994
0,400,270,0.25,8,4,683.928007,51.988212,161.983476,0.773485
0,400,270,0.25,8,4,678.802201,51.4592,156.85767,0.857772
0,400,270,0.25,8,4,676.719783,178.490566,154.775252,0.301903
0,400,270,0.25,8,4,708.79858,20.580157,186.85405,0.722934
0,400,270,0.25,8,4,677.823449,151.979975,155.878918,0.302734
0,400,270,0.25,8,4,675.658624,175.981212,153.714093,0.302568
0,400,270,0.25,8,4,681.97146,150.018834,160.026929,0.38082
1,400,270,0.25,8,4,1237.491087,155.046611,89.251606,0.309541
1,400,270,0.25,8,4,1231.668185,179.632826,83.428703,0.339798
1,400,270,0.25,8,4,1233.386371,138.661192,85.146889,0.162191
1,400,270,0.25,8,4,1248.588531,139.57807,100.34905,0.243275
1,400,270,0.25,8,4,1234.78013,131.246581,86.540648,0.167137
1,400,270,0.25,8,4,1232.126488,152.444448,83.887007,0.162683
1,400,270,0.25,8,4,1234.627169,169.302973,86.387687,0.180941
2,400,270,0.25,8,4,1330.047337,88.852859,70.751606,0.116083
2,400,270,0.25,8,4,1330.161935,119.928052,70.866203,0.155863
2,400,270,0.25,8,4,1330.567621,69.96413,71.271889,0.071633
2,400,270,0.25,8,4,1335.476031,109.082681,76.1803,0.07926
2,400,270,0.25,8,4,1330.96138,66.436001,71.665648,0.073653
2,400,270,0.25,8,4,1327.182738,81.281166,67.887007,0.064596
2,400,270,0.25,8,4,1326.552169,96.014198,67.256437,0.067957
3,400,270,0.25,8,4,456.766642,162.68328,71.285516,0.059145
3,400,270,0.25,8,4,456.591642,149.191206,71.110516,0.059137
3,400,270,0.25,8,4,456.622892,143.437681,71.141766,0.059165
3,400,270,0.25,8,4,456.635392,147.523032,71.154266,0.05913
3,400,270,0.25,8,4,456.735392,161.541751,71.254266,0.059164
3,400,270,0.25,8,4,456.766642,151.114855,71.285516,0.059131
3,400,270,0.25,8,4,456.766642,146.990872,71.285516,0.059165
0,600,270,0.25,8,4,618.698986,136.815116,209.437475,0.569373
0,600,270,0.25,8,4,639.715571,103.602726,230.45406,0.729874
0,600,270,0.25,8,4,612.666253,118.571747,203.404742,0.288961
0,600,270,0.25,8,4,636.849847,100.191936,227.588337,0.202736
0,600,270,0.25,8,4,614.482755,98.934834,205.221245,0.290557
0,600,270,0.25,8,4,606.294066,139.13845,197.032555,0.195063
0,600,270,0.25,8,4,638.608607,129.527897,229.347096,0.190814
1,600,270,0.25,8,4,1135.8322,129.239283,100.275739,0.212775
1,600,270,0.25,8,4,1139.912229,150.187497,104.355768,0.2124
1,600,270,0.25,8,4,1138.415169,145.858507,102.858707,0.128825
1,600,270,0.25,8,4,1145.366469,116.266976,109.810007,0.08518
1,600,270,0.25,8,4,1140.231671,121.402372,104.67521,0.129202
1,600,270,0.25,8,4,1136.095916,137.304425,100.539454,0.09832
1,600,270,0.25,8,4,1147.125228,110.382022,111.568767,0.081773
2,600,270,0.25,8,4,1232.3572,87.576367,85.744489,0.112731
2,600,270,0.25,8,4,1235.318479,96.96795,88.705768,0.112673
2,600,270,0.25,8,4,1229.683919,91.829275,83.071207,0.059412
2,600,270,0.25,8,4,1233.997719,81.5584,87.385007,0.035141
2,600,270,0.25,8,4,1231.850421,83.938562,85.23771,0.059463
2,600,270,0.25,8,4,1229.752166,67.674798,83.139454,0.048077
2,600,270,0.25,8,4,1230.756478,82.125883,84.143767,0.031817
3,600,270,0.25,8,4,358.111153,109.821398,85.313048,0.039428
3,600,270,0.25,8,4,358.848651,112.361112,86.050546,0.039309
3,600,270,0.25,8,4,358.111153,111.816216,85.313048,0.039428
3,600,270,0.25,8,4,358.321453,108.879114,85.523348,0.039411
3,600,270,0.25,8,4,358.673651,112.191146,85.875546,0.03929
3,600,270,0.25,8,4,358.261153,108.516146,85.463048,0.039424
3,600,270,0.25,8,4,359.563958,110.820972,86.765852,0.039193
0,800,270,0.25,8,4,530.154248,172.23646,242.692444,0.295657
0,800,270,0.25,8,4,555.024969,171.228896,267.563165,0.394217
0,800,270,0.25,8,4,550.744849,178.045321,263.283044,0.27034
0,800,270,0.25,8,4,555.024821,117.568793,267.563017,0.29908
0,800,270,0.25,8,4,536.87396,159.137248,249.412155,0.284042
0,800,270,0.25,8,4,547.425111,201.158757,259.963307,0.208799
0,800,270,0.25,8,4,535.631065,154.202499,248.169261,0.189187
1,800,270,0.25,8,4,1035.816044,143.512017,122.059289,0.123386
1,800,270,0.25,8,4,1037.794785,115.165243,124.03803,0.131936
1,800,270,0.25,8,4,1044.423693,118.403645,130.666938,0.10921
1,800,270,0.25,8,4,1044.547429,132.022308,130.790674,0.111373
1,800,270,0.25,8,4,1039.099759,113.698687,125.343004,0.116964
1,800,270,0.25,8,4,1026.143046,126.732159,112.386291,0.077245
1,800,270,0.25,8,4,1037.856865,113.307721,124.10011,0.083482
2,800,270,0.25,8,4,1111.066044,78.230698,86.253039,0.04661
2,800,270,0.25,8,4,1113.169785,78.039111,88.35678,0.051296
2,800,270,0.25,8,4,1108.692443,77.423075,83.879438,0.033732
2,800,270,0.25,8,4,1113.003679,87.242214,88.190674,0.036345
2,800,270,0.25,8,4,1106.768509,73.973207,81.955504,0.03596
2,800,270,0.25,8,4,1109.624296,60.938065,84.811291,0.035628
2,800,270,0.25,8,4,1113.913115,70.07774,89.10011,0.03117
3,800,270,0.25,8,4,240.868583,99.154626,89.870184,0.019781
3,800,270,0.25,8,4,240.287333,95.306493,89.288934,0.019781
3,800,270,0.25,8,4,239.812333,90.984573,88.813934,0.019601
3,800,270,0.25,8,4,241.704777,98.149963,90.706378,0.01893
3,800,270,0.25,8,4,242.256903,94.18456,91.258504,0.019238
3,800,270,0.25,8,4,239.824833,92.92774,88.826434,0.01961
3,800,270,0.25,8,4,238.897251,96.332945,87.898852,0.019377
0,400,300,0.25,8,4,538.548338,218.467004,55.700482,0.603827
0,400,300,0.25,8,4,572.892494,114.364745,90.044638,0.559708
0,400,300,0.25,8,4,524.748703,259.507007,41.900847,0.442036
0,400,300,0.25,8,4,561.377605,187.542766,78.529749,0.716766
0,400,300,0.25,8,4,535.725968,211.632936,52.878113,0.508908
